time,weather_code,temperature_2m_max,temperature_2m_min,sunrise,sunset,daylight_duration,sunshine_duration,uv_index_max,uv_index_clear_sky_max,wind_speed_10m_max,wind_direction_10m_dominant
2024-07-17,3.0,30.7,24.5,2024-07-17T04:18,2024-07-17T16:23,43466.64,39160.83,7.75,8.2,17.3,164.0
2024-07-18,3.0,29.9,24.0,2024-07-18T04:19,2024-07-18T16:23,43467.62,34975.25,7.05,8.2,17.8,163.0
2024-07-19,3.0,29.5,24.1,2024-07-19T04:19,2024-07-19T16:23,43468.64,25697.38,7.8,8.2,17.6,157.0
2024-07-20,3.0,29.8,24.6,2024-07-20T04:19,2024-07-20T16:23,43469.7,11484.66,7.8,8.25,15.1,150.0
2024-07-21,3.0,28.1,24.9,2024-07-21T04:19,2024-07-21T16:23,43470.79,9352.85,4.95,8.25,17.0,144.0
2024-07-22,3.0,29.1,24.1,2024-07-22T04:19,2024-07-22T16:23,43471.91,27276.96,7.2,8.25,16.1,152.0
2024-07-23,3.0,30.5,24.0,2024-07-23T04:19,2024-07-23T16:23,43473.06,33609.72,7.45,8.25,16.3,154.0
2024-07-24,61.0,27.8,25.0,2024-07-24T04:19,2024-07-24T16:23,43474.25,5379.0,2.85,8.25,10.3,156.0
2024-07-25,3.0,29.6,24.2,2024-07-25T04:19,2024-07-25T16:23,43475.46,13996.47,7.75,8.3,11.1,147.0
2024-07-26,3.0,31.7,24.2,2024-07-26T04:19,2024-07-26T16:23,43476.71,36129.86,8.3,8.35,11.2,156.0
2024-07-27,3.0,31.6,25.4,2024-07-27T04:19,2024-07-27T16:23,43477.98,37836.57,7.45,8.35,13.0,170.0
2024-07-28,3.0,32.3,25.0,2024-07-28T04:19,2024-07-28T16:23,43479.28,36002.28,7.35,8.4,10.8,176.0
2024-07-29,80.0,33.0,25.2,2024-07-29T04:19,2024-07-29T16:23,43480.61,39306.44,8.1,8.45,10.6,163.0
2024-07-30,80.0,32.1,25.1,2024-07-30T04:19,2024-07-30T16:23,43481.96,39704.61,7.9,8.45,12.7,167.0
2024-07-31,80.0,31.0,25.5,2024-07-31T04:19,2024-07-31T16:23,43483.34,36384.92,8.4,8.45,14.4,181.0
2024-08-01,95.0,31.1,25.5,2024-08-01T04:18,2024-08-01T16:23,43484.76,30754.54,8.2,8.45,13.2,170.0
2024-08-02,95.0,31.9,24.9,2024-08-02T04:18,2024-08-02T16:23,43486.21,30134.84,8.5,8.5,14.9,144.0
2024-08-03,95.0,31.4,25.0,2024-08-03T04:18,2024-08-03T16:23,43487.71,32588.27,8.45,8.55,7.6,208.0
2024-08-04,95.0,30.3,25.0,2024-08-04T04:18,2024-08-04T16:23,43489.24,30999.3,7.9,8.55,11.3,184.0
2024-08-05,3.0,29.9,24.9,2024-08-05T04:18,2024-08-05T16:23,43490.81,31462.91,2.75,8.55,12.3,152.0
2024-08-06,95.0,32.1,25.1,2024-08-06T04:18,2024-08-06T16:23,43492.41,33139.3,8.25,8.65,13.3,141.0
2024-08-07,95.0,29.9,24.8,2024-08-07T04:18,2024-08-07T16:23,43494.05,25164.74,8.2,8.6,12.8,159.0
2024-08-08,3.0,31.5,25.0,2024-08-08T04:18,2024-08-08T16:23,43495.72,39781.87,8.3,8.65,15.5,166.0
2024-08-09,80.0,30.5,25.1,2024-08-09T04:18,2024-08-09T16:22,43497.43,31590.78,7.85,8.6,14.2,167.0
2024-08-10,95.0,29.7,25.4,2024-08-10T04:17,2024-08-10T16:22,43499.17,32857.87,8.45,8.65,6.8,180.0
2024-08-11,80.0,30.1,25.0,2024-08-11T04:17,2024-08-11T16:22,43500.93,36000.0,8.65,8.7,12.8,165.0
2024-08-12,95.0,30.6,25.3,2024-08-12T04:17,2024-08-12T16:22,43502.73,33017.73,8.0,8.7,13.0,171.0
2024-08-13,95.0,30.1,25.2,2024-08-13T04:17,2024-08-13T16:22,43504.55,19708.48,8.1,8.7,10.9,174.0
2024-08-14,3.0,29.2,25.1,2024-08-14T04:17,2024-08-14T16:22,43506.4,35624.37,7.8,8.75,13.0,172.0
2024-08-15,3.0,30.2,25.2,2024-08-15T04:16,2024-08-15T16:21,43508.27,34760.23,8.35,8.75,16.6,166.0
2024-08-16,95.0,32.0,25.3,2024-08-16T04:16,2024-08-16T16:21,43510.17,38489.05,8.35,8.8,10.9,152.0
